id,text,data,label,score,info
56714833447,我的建筑之魂早已饥渴难耐,我 的 建筑 之 魂 早已 饥渴 难耐,0,0.0008691209950484335,
56712694161,小哥，你鞋带脱了,小哥 ， 你 鞋带 脱 了,0,0.09070814400911331,
56692423924,我嘴也凸，下巴也短，哎,我 嘴 也 凸 ， 下巴 也 短 ， 哎,0,0.20236961543560028,
56646469219,这种人要捅几刀,这种 人 要 捅 几刀,0,0.16821621358394623,
56697591536,前列腺体外有一道天然屏障，一般药物分子量大窜透力小，根本进入不了腺体之内，用一般药物腺体外细菌全杀死了没有炎症，可是腺体内细菌存在，等一段时间又感染到腺体外，这才是前列腺炎根治不了的主要原因。,前列腺 体外 有 一道 天然屏障 ， 一般 药物 分子量 大 窜 透 力 小 ， 根本 进入 不了 腺体 之内 ， 用 一般 药物 腺体 外 细菌 全 杀死 了 没有 炎症 ， 可是 腺体 内 细菌 存在 ， 等 一段 时间 又 感染 到 腺体 外 ， 这 才 是 前列腺炎 根治 不了 的 主要 原因 。,0,0.25553587079048157,
56703411388,孩子他奶说是舅舅屎  俩月了也不让给孩子洗澡  经常洗澡洗头应该慢慢的都会掉了,孩子 他 奶 说是 舅舅屎   俩 月 了 也 不 让给 孩子 洗澡   经常 洗澡 洗头 应该 慢慢 的 都会 掉了,0,0.27200040221214294,
56683927415,你奶奶的三千块还是省电视机？,你 奶奶 的 三千块 还 是 省 电视机 ？,0,0.03400452807545662,
56645066275,干,干,0,0.18617750704288483,
56645121574,嫁给我好了，美丽的女郎,嫁给我 好了 ， 美丽 的 女郎,0,0.14361751079559326,
56645013526,脚气脚痒朋友推荐我用王氏脚气灵喷剂效果挺好。,脚气 脚痒 朋友 推荐 我 用 王氏 脚气 灵喷剂 效果 挺好 。,0,0.04863214120268822,
56706265437,难道国外不穿内裤吗？,难道 国外 不 穿 内裤 吗 ？,0,0.24611130356788635,
56684326749,还有煞笔买韩国牛奶吗？？？,还有 煞笔 买 韩国 牛奶 吗 ？ ？ ？,0,0.022529175505042076,
56710942998,陛下。九儿好饿 好想喝奶奶～,陛下 。 九儿 好 饿 好想 喝 奶奶 ～,0,0.010186567902565002,
56670595783,捅两刀说话的人嘴上留积德，要你当执法者，人家把你捅死了是不是开心高兴！,捅 两 刀 说话 的 人 嘴上 留积德 ， 要 你 当 执法者 ， 人 家 把 你 捅 死 了 是不是 开心 高兴 ！,0,0.09449214488267899,
56686635767,看你今天这样主动，朕就勉为其难的宠幸你一回吧(=^･^=),看 你 今天 这样 主动 ， 朕 就 勉为其难 的 宠幸 你 一回 吧 ( = ^ ･ ^ = ),0,0.00789764616638422,
56698161865,小关的妈妈也很有性感的嘛！要不也给他老公找个绿帽子戴戴？,小关 的 妈妈 也 很 有 性感 的 嘛 ！ 要 不 也 给他 老公 找 个 绿帽子 戴 戴 ？,0,0.23457734286785126,
56682530617,总的来说，二婚女人，甚至三婚，四婚的女人，都不是好女人，男人也一样，。婊子，渣男。,总的来说 ， 二婚 女人 ， 甚至 三 婚 ， 四 婚 的 女人 ， 都 不是 好女人 ， 男人 也 一样 ， 。 婊子 ， 渣 男 。,0,0.16898514330387115,
56700112747,你压根不懂毒奶粉,你 压根 不 懂 毒奶粉,0,0.02741342969238758,
56656718461,薄丝袜性感,薄 丝袜 性感,0,0.21693627536296844,
56645989663,无关痛痒的就嘻嘻哈哈的无所谓，比如不让他抽烟有一点不如他愿得就会半软半硬的抢过去，他抽烟了在回来哄你，更深程度的没碰到，刚结婚不久,无关痛痒 的 就 嘻嘻哈哈 的 无所谓 ， 比如 不让 他 抽烟 有 一点 不如 他 愿 得 就 会 半 软半硬 的 抢 过去 ， 他 抽烟 了 在 回来 哄 你 ， 更 深 程度 的 没 碰到 ， 刚 结婚 不久,0,0.11388568580150604,
56681066529,没钱肯定不幸福。有钱不用特多，可以自由支配，可以干自己喜欢的事的人最幸福,没 钱 肯定 不 幸福 。 有钱 不用 特多 ， 可以 自由 支配 ， 可以 干 自己 喜欢 的 事 的 人 最幸福,0,0.024896329268813133,
56643740727,软的怕硬的，硬的怕不要命的,软 的 怕 硬 的 ， 硬 的 怕 不 要命 的,0,0.4553287923336029,
56648562349,滚蛋吧，什么狗屁法官，4万小额贷款半年变150万，法官能判合理，那不捅死你你让我怎么办呢,滚蛋吧 ， 什么 狗屁 法官 ， 4万 小额 贷款 半 年 变 150万 ， 法官 能 判 合理 ， 那 不 捅 死 你 你 让 我 怎么办 呢,0,0.012125406414270401,
56675726658,身材火辣容貌一般,身材 火辣 容貌 一般,0,0.1793261021375656,
56631961061,哈哈，秀才遇到兵，有理说不清，你搞高反差，儿子说你欠曝，你搞大逆光，孙子说你过曝，你搞复古人文，婊子说你像素不高,哈哈 ， 秀才 遇到 兵 ， 有理 说不清 ， 你 搞 高反差 ， 儿子 说 你 欠曝 ， 你 搞 大 逆光 ， 孙子 说 你 过 曝 ， 你 搞 复古 人文 ， 婊子 说 你 像素 不 高,0,0.08869082480669022,
56639560227,天天看到天蝎，处女要不天平，金牛的。其他就不是的吗？,天天 看到 天蝎 ， 处女 要 不 天平 ， 金牛 的 。 其他 就 不是 的 吗 ？,0,0.016656961292028427,
56681102351,三星因总统弹劾案现在正处危机时刻，请国人大力支持。助三星度过难关啊，奶奶的。,三星 因 总统 弹劾案 现在 正处 危机 时刻 ， 请 国人 大力 支持 。 助 三星 度过难关 啊 ， 奶奶 的 。,0,0.0007932067383080721,
56712955924,屌丝又被扇耳光，啪啪响，哈哈哈,屌丝 又 被 扇耳光 ， 啪啪 响 ， 哈哈哈,0,0.27805423736572266,
56690144948,下午才直播的，我看了，他还在敌方塔下现场教学怎样插眼秀石头人，结果被塔打死了，自己尴尬了很长时间,下午 才 直播 的 ， 我 看 了 ， 他 还 在 敌方 塔 下 现场 教学 怎样 插 眼 秀 石头人 ， 结果 被 塔 打死 了 ， 自己 尴尬 了 很 长 时间,0,0.0029170752968639135,
56627415869,1995的，猪猪，,1995 的 ， 猪猪 ，,0,0.010961012914776802,
56639007344,那英那老婊子，还乐坛精英，我去她妈的，刀郎才是乐坛大哥大,那英 那 老 婊子 ， 还 乐坛 精英 ， 我 去 她 妈 的 ， 刀郎 才 是 乐坛 大哥大,0,0.1568010449409485,
56639647208,一大波安徽人还有30秒达到,一 大波 安徽人 还有 30 秒 达到,0,0.011192544363439083,
56708557952,很明显人为的冤案不追责。就是钟勇人渣法官枉法。用人民的钱去帮人渣法官查皮股。武汉市青山法院。陈小兰臭婊子。公开贪赃枉法。本院领导。要么收了黑钱。要么眼睛长屁股上了。要么是日本鬼子留下的野种,很 明显 人为 的 冤案 不 追 责 。 就是 钟勇 人渣 法官 枉法 。 用 人民 的 钱 去 帮 人渣 法官 查皮股 。 武汉市 青山 法院 。 陈小兰 臭 婊子 。 公开 贪赃枉法 。 本院 领导 。 要么 收 了 黑钱 。 要么 眼睛 长 屁股 上 了 。 要么 是 日本鬼子 留下 的 野种,0,0.049457281827926636,
56627789569,中空盒子是拿来当套套的吗？,中 空盒子 是 拿来 当 套套 的 吗 ？,0,0.4609692394733429,
56643671819,涨姿势……,涨 姿势 … …,0,0.0019495394080877304,
56635166329,艳福不浅,艳福不浅,0,0.002972767222672701,
56645041298,第二张图，前臂肌肉好大,第二 张 图 ， 前臂 肌肉 好 大,0,0.014788093976676464,
56672208650,台湾不收复，中华民族永无复兴之日！,台湾 不 收复 ， 中华民族 永无 复兴 之 日 ！,0,0.041550710797309875,
56671984644,最好用玉米芯，还杀痒痒，用完还能做再利用,最好 用 玉米芯 ， 还 杀 痒痒 ， 用完 还 能 做 再利用,0,0.0543997697532177,
56712160030,好男一身毛，胸毛是特别健康的男人才有的标志，一群傻比女人知道个球啊！,好 男 一身 毛 ， 胸毛 是 特别 健康 的 男人 才 有 的 标志 ， 一群 傻 比 女人 知道 个 球 啊 ！,0,0.000621997460257262,
56692593395,玩过一次，刺激倒没怎么觉得，就是下来后裤衩没了。,玩 过 一次 ， 刺激 倒 没 怎么 觉得 ， 就是 下来 后 裤衩 没 了 。,0,0.051361680030822754,
56643058042,最近嗓子不舒服，不痛就是一直痒，做了检查也查不出原因。医生拿了个镊子，从嗓子眼里夹出一根卷毛，立马就好了……,最近 嗓子 不舒服 ， 不痛 就是 一直 痒 ， 做 了 检查 也 查不出 原因 。 医生 拿 了 个 镊子 ， 从 嗓子眼 里 夹 出 一根 卷毛 ， 立马 就 好了 … …,0,0.11404571682214737,
56651942862,会回去和朋友讨论要不要用她当时的姿势,会 回去 和 朋友 讨论 要 不要 用 她 当时 的 姿势,0,0.16766323149204254,
56692132200,有tm卵子用？显卡 CPU那个是中国的？,有 tm 卵子 用 ？ 显卡 CPU 那个 是 中国 的 ？,0,0.14956174790859222,
56684267258,图5有个穿绿色衣服的，她的内裤是红色的，记得赞我,图 5 有 个 穿 绿色 衣服 的 ， 她 的 内裤 是 红色 的 ， 记得 赞 我,0,0.06000722572207451,
56674053513,我们艺兴偶像JJ哥人帅，歌棒，实力强👍,我们 艺兴 偶像 JJ 哥 人 帅 ， 歌 棒 ， 实力 强👍,0,0.12757132947444916,
56683933094,看着心里直痒痒,看着 心里 直痒痒,0,0.17613038420677185,
56630597343,蛋蛋好吃吗,蛋蛋 好吃 吗,0,0.20577280223369598,
56639136115,看见这个女的妈就看见了那个女的什么德行，一个泼妇不讲理，一个婊子不要脸,看见 这个 女 的 妈 就 看见了 那个 女 的 什么 德行 ， 一个 泼妇 不 讲理 ， 一个 婊子 不要脸,0,0.48869290947914124,
56711967958,仔细听原唱，开头是比较低音的，她开头就噎着嗓子，后边高潮不好唱了，个人见解,仔细 听 原唱 ， 开头 是 比较 低音 的 ， 她 开头 就 噎着 嗓子 ， 后边 高潮 不好 唱 了 ， 个人 见解,0,0.18906337022781372,
56636495655,我脸过敏发痒，化妆师建议我用芦荟胶，可是越用越厉害了过敏，开始用完美的不行，有换韩国进口的还是不行……,我 脸 过敏 发痒 ， 化妆师 建议 我 用 芦荟胶 ， 可是 越 用 越 厉害 了 过敏 ， 开始 用完 美的 不行 ， 有 换 韩国 进口 的 还 是 不行 … …,0,0.14708375930786133,
56703338007,虽然我没钱，如果我碰到这样的爷爷奶奶我会尽绵薄之力，愿天下所有爷爷奶奶健康长寿,虽然 我 没 钱 ， 如果 我 碰到 这样 的 爷爷 奶奶 我 会 尽 绵薄之力 ， 愿 天下 所有 爷爷 奶奶 健康长寿,0,0.03509652242064476,
56649178096,刘涛最适合，脸蛋够饱满，一脸福相,刘涛 最 适合 ， 脸蛋 够 饱满 ， 一脸 福相,0,0.13465739786624908,
56625783232,被教练强奸有孕，不得不嫁。,被 教练 强奸 有孕 ， 不得不 嫁 。,0,0.5540329217910767,
56691545176,你才病得不轻  台湾有雾霾吗  台湾有毒奶吗?  有像蝗虫一样的贪官吗?  看看香港好好一个地方  回归后成什么样了!  你病了还不知道你自己已经病入膏肓了,你 才 病得 不 轻   台湾 有 雾霾 吗   台湾 有毒 奶吗 ?     有 像 蝗虫 一样 的 贪官 吗 ?     看看 香港 好好 一个 地方   回归 后 成 什么样 了 !     你 病 了 还 不 知道 你 自己 已经 病入膏肓 了,0,0.24931363761425018,
56710542670,靠摩擦吗？不会摩擦烧掉吗,靠 摩擦 吗 ？ 不会 摩擦 烧掉 吗,0,0.2333465963602066,
56706197750,六八点大陆地区，还不敢穿着红内裤拍吧！,六 八点 大陆 地区 ， 还 不敢 穿着 红 内裤 拍 吧 ！,0,0.11842088401317596,
56710481813,什么样的女孩都会遇到属于自己的真爱，祝福你们！不知道有没有喜欢少妇的，喜欢的点个赞吧！,什么样 的 女孩 都会 遇到 属于 自己 的 真爱 ， 祝福 你们 ！ 不 知道 有没有 喜欢 少妇 的 ， 喜欢 的 点 个 赞 吧 ！,0,0.30139636993408203,
56634782566,四点 我还在喝着82年的拉菲  啃着鸡爪  这感觉别提多爽了😄半夜拉菲和鸡爪更配哦,四点 我 还 在 喝 着 82年 的 拉菲   啃着 鸡爪   这感觉 别提 多 爽 了 😄 半夜 拉菲 和 鸡爪 更 配哦,0,0.2339012175798416,
56654956811,。专用，送的,。 专用 ， 送 的,0,0.14770157635211945,
56682631247,以我16年的驾龄而言，还是解放好。尤其是j6综合性更没得说！东风真是越来越穷,以 我 16年 的 驾龄 而言 ， 还 是 解放 好 。 尤其 是 j6 综合性 更 没得说 ！ 东风 真是 越来越 穷,0,0.003390924073755741,
56700886382,本来就是吃馒头的，非要吃面包，被带绿帽子也是活该，找找自己的原因吧,本来 就是 吃 馒头 的 ， 非要 吃 面包 ， 被 带 绿帽子 也是 活该 ， 找 找自己 的 原因 吧,0,0.46946510672569275,
56680807258,感觉有用！不过我就喜欢那样睡觉，换个姿势睡不着。,感觉 有用 ！ 不过 我就喜欢 那样 睡觉 ， 换 个 姿势 睡不着 。,0,0.20167025923728943,
56642935119,大尾巴腚,大 尾巴 腚,0,0.29449737071990967,
56641559987,哇！她叫杨钰莹我叫杨常乐！我愿意让杨钰莹给我当秘书。。,哇 ！ 她 叫 杨钰莹 我 叫 杨常乐 ！ 我 愿意 让 杨钰莹 给 我 当 秘书 。 。,0,0.14691707491874695,
56638017050,女主持递话筒的姿势我也是服了,女 主持 递话筒 的 姿势 我 也是 服 了,0,0.2671976387500763,
56659996576,"黑人 妈的去了广州就知道这些毒瘤有多可恨 还有些狗杂种婊子嫁给黑人！
月光之城绝对不看，尽管爱乐之城是一部宝莱坞的十分钟歌舞剧，这种情况下我还是支持爱乐之城！","黑人 妈 的 去 了 广州 就 知道 这些 毒瘤 有 多 可恨 还 有些 狗杂种 婊子 嫁给 黑人 ！ 
 月 光之城 绝对 不 看 ， 尽管 爱乐 之城 是 一部 宝莱坞 的 十 分钟 歌舞剧 ， 这种 情况 下 我 还 是 支持 爱乐 之城 ！",0,0.01509818248450756,
56642187205,李双江唱个少将、梦鸽唱个正师，李天一淫荡好色是滴后，纯属青出于蓝而胜于蓝。,李双江 唱个 少将 、 梦鸽 唱 个 正 师 ， 李天一 淫荡 好色 是 滴 后 ， 纯属 青出于蓝 而胜于蓝 。,0,0.42703860998153687,
56692708528,婊子配狗，天长地久,婊子 配 狗 ， 天长地久,0,0.15423978865146637,
56691930072,大灯和机盖的缝都能插进手指头去，价格也不是高端的价格,大灯 和 机 盖 的 缝 都 能 插进 手指头 去 ， 价格 也 不是 高端 的 价格,0,0.3918299973011017,
56655935467,死得很好，这个婊子的确该杀要是哥们遇上这样的事情那就是杀的太少了……让他们血流成河,死 得 很好 ， 这个 婊子 的确 该 杀 要 是 哥们 遇上 这样 的 事情 那 就是 杀 的 太 少 了 … … 让 他们 血流成河,0,0.07122054696083069,
56645160483,干死他,干死 他,0,0.17287896573543549,
56686953153,奶奶不接受啊,奶奶 不 接受 啊,0,0.14750704169273376,
56647002316,这就是前驱的弊端！头太重，屁股太轻,这 就是 前驱 的 弊端 ！ 头 太重 ， 屁股 太轻,0,0.37732601165771484,
56652607976,我十年不剪   不烫不染   我刚到屁股,我 十年 不 剪     不烫不染     我 刚 到 屁股,0,0.25445035099983215,
56639945025,恭喜买鸡儿排名赛第二冠,恭喜 买 鸡儿 排名赛 第二 冠,0,0.43333375453948975,
56652721515,雷阿伦姿势教科书级别的才第七？,雷阿伦 姿势 教科书 级别 的 才 第七 ？,0,0.0185810849070549,
56680527344,韩国垂涎中国奶品市場，急不及待。宁願与荷籣新西籣合作，也不与你是为亲美的下場，只不过是中国小小的惩戒。,韩国 垂涎 中国 奶品 市場 ， 急不及待 。 宁願 与 荷籣 新 西籣 合作 ， 也 不 与 你 是 为 亲 美的 下場 ， 只不过 是 中国 小小 的 惩戒 。,0,0.012109097093343735,
56651164284,装逼过了,装 逼 过 了,0,0.19200703501701355,
56658532520,这些女的也是贱得很、都是爱慕虚荣的婊子、你不爱慕虚荣、你会被骗、活该这些贱人,这些 女 的 也是 贱 得很 、 都 是 爱慕 虚荣 的 婊子 、 你 不 爱慕 虚荣 、 你 会 被骗 、 活该 这些 贱人,0,0.24007630348205566,
56639502759,内个男人也会经历今天这个男人所承受的  婊子就是婊子  当婊子想从良的时候  无非是让人玩腻了  岁数大了  玩不动了  话糙理不糙,内 个 男人 也 会 经历 今天 这个 男人 所 承受 的   婊子 就是 婊子   当 婊子 想 从良 的 时候   无非 是 让 人 玩腻 了   岁数 大了   玩 不动 了   话 糙理 不 糙,0,0.6603716015815735,
56654294206,开水冲了，你还能蒸好吗？都成蛋片了蒸尼玛啊！,开 水冲 了 ， 你 还 能 蒸好 吗 ？ 都 成 蛋 片 了 蒸尼玛 啊 ！,0,0.644713282585144,
56637613360,不好看，好大的嘴，我们东方的美女比她漂亮。,不好 看 ， 好 大 的 嘴 ， 我们 东方 的 美女 比 她 漂亮 。,0,0.0840258076786995,
56711739470,老衲掐指一算，百分之95去见网友了。,老衲 掐指一算 ， 百分之 95 去 见 网友 了 。,0,0.026918360963463783,
56646514382,孩子被拐卖的心情只有当了爹妈的人才能真正体会，我也恨不得上去揍她，狠的牙痒痒,孩子 被 拐卖 的 心情 只有 当了 爹妈 的 人 才能 真正 体会 ， 我 也 恨不得 上去 揍 她 ， 狠 的 牙痒痒,0,0.048001427203416824,
56661179494,"《一日禅》

几点飞翠飘红，
袅袅落春泥，
捻手思来有诗意。
数片浮青映白，
穆穆照秋溪，
潜心悟入尽禅机。

莫道此生平凡过，
但得真心常问佛。
鲁达见信圆寂夜，
今日方知我是我。","《 一日禅 》 
 几点 飞翠 飘红 ， 
 袅袅 落春泥 ， 
 捻手思 来 有 诗意 。 
 数 片 浮青映白 ， 
 穆穆照 秋溪 ， 
 潜心 悟入 尽禅机 。 
 
 莫道 此生 平凡 过 ， 
 但 得 真心 常 问 佛 。 
 鲁达 见 信 圆寂 夜 ， 
 今日 方知 我是我 。",0,0.02956332266330719,
56650604499,来了可以怼死踢蛋先生,来了 可以 怼 死 踢 蛋 先生,0,0.3933267891407013,
56651450884,妈的神经病，干嘛接人家的短处,妈 的 神经病 ， 干嘛 接人 家 的 短处,0,0.0026145880110561848,
56656687539,讨生活的包工头婊子生的杂种，烂人的娼妇,讨生活 的 包工头 婊子 生的 杂种 ， 烂人 的 娼妇,0,0.40076905488967896,
56703083943,如果知道在哪，妈的老子一天去个十几次。,如果 知道 在 哪 ， 妈 的 老子 一天 去 个 十几 次 。,0,0.2971998453140259,
56669465361,婊子无情，戏子无义。古代社会名句,婊子 无情 ， 戏子 无义 。 古代社会 名句,0,0.06407562643289566,
56642467406,想体验这个的话去玩codol吧！炮艇玩起来很爽！,想 体验 这个 的 话 去 玩 codol 吧 ！ 炮艇 玩 起来 很爽 ！,0,0.09671670198440552,
56643900227,张翰饥渴了！,张翰 饥渴 了 ！,0,0.15803813934326172,
56642439286,好多风韵犹存大白腿！,好多 风韵犹存 大白 腿 ！,0,0.12402568012475967,
