id,text,data,label,score,info
92864863282,辣阴给刀郎舔棒都没资格！！！,辣阴 给 刀郎舔棒 都 没 资格 ！ ！ ！,2,0.21347415447235107,
1594623873008648,懒娘门你怎么舍得把手机放下,懒娘 门 你 怎么 舍得 把 手机 放下,2,0.3224762976169586,
1594075782632452,三辈子离不开姥娘门儿,三 辈子 离不开 姥娘 门儿,2,0.10546542704105377,re0 
1594236911574029,这俩娘门不是靠男人吃饭的话我堵一包辣条,这 俩 娘门 不是 靠 男人 吃饭 的 话 我 堵 一 包 辣条,2,0.30920061469078064,
1594080797492232,二B虎娘门,二 B 虎 娘门,2,0.5863648056983948,
1594091002365955,虎娘门？孩子呛死呢。,虎 娘门 ？ 孩子 呛死 呢 。,2,0.07674361020326614,
1594180382400516,这大娘门有劲,这 大娘 门 有劲,2,0.6488128900527954,
1594262298054669,你个逼娘门，你瞎么，该2018,你 个 逼娘 门 ， 你 瞎么 ， 该 2018,2,0.9995298385620117,
1594271988642824,赖清德是正宗的汉奸头，中分象个娘门,赖清德 是 正宗 的 汉奸 头 ， 中 分 象 个 娘门,2,0.3332987427711487,
1594180448092167,你是个虎娘门,你 是 个 虎娘门,2,0.15260323882102966,
1594198147212317,这娘门浪,这 娘门 浪,2,0.8481437563896179,
1594277713524740,臭娘门，拍她大耳光，让她长记性，,臭娘门 ， 拍 她 大 耳光 ， 让 她 长 记性 ，,2,0.5704678893089294,
1594285854101518,老娘门，，，那蝇,老娘门 ， ， ， 那 蝇,2,0.26993781328201294,
1594590013834244,这个娘门太厉害，泼妇,这个 娘门 太 厉害 ， 泼妇,2,0.3320493996143341,
1594609305990148,让这娘门滚蛋之前记得把钱要回来！,让 这 娘门 滚蛋 之前 记得 把 钱 要 回来 ！,2,0.45037078857421875,
1594613311616013,这个死娘门！要死！,这个 死娘门 ！ 要死 ！,2,0.5627187490463257,
1594627374138375,败家老娘门，没吃过猪肉，也没见过猪跑。,败家 老娘门 ， 没吃过 猪肉 ， 也 没 见 过 猪 跑 。,2,0.1816832572221756,
1594627410576430,这老娘门把自家管好,这 老娘 门把 自家 管好,2,0.1661333292722702,
1594654770360324,败家老娘门，呵呵,败家 老娘门 ， 呵呵,2,0.2679894268512726,
1594656177743885,就得东北老娘门收拾你，给老妹点赞。,就得 东北 老娘门 收拾 你 ， 给 老妹 点赞 。,2,0.3859371244907379,
348976,我估计你会把我榨干。看你的舞蹈我都已经自己喷了三次。我发誓我没用手,我 估计 你 会 把 我 榨干 。 看 你 的 舞蹈 我 都 已经 自己 喷 了 三次 。 我 发誓 我 没用 手,2,0.13183392584323883,
47485428463862,来通姐下水道,来 通 姐 下水道,2,0.23848244547843933,
1594085345922056,看的我邦硬,看 的 我 邦硬,2,0.8586330413818359,re0 
1594620385696776,就怕他也邦硬,就 怕 他 也 邦硬,2,0.8763157725334167,
1594090111519751,让三女的蹭黑了😁,让 三 女 的 蹭黑 了 😁,2,0.16198484599590302,
65835624242,九格输入法。我想被你c,九格 输入法 。 我 想 被 你 c,2,0.30907943844795227,
659278275474,我有巅峰时期的极阳之根来填补你身体的伤口。,我 有 巅峰 时期 的 极 阳 之 根 来 填补 你 身体 的 伤口 。,2,0.15291722118854523,
1594105714161672,看的 歪国妹邦硬,看 的 歪国妹 邦硬,2,0.8282464146614075,
1594053159246862,以后，这样视频不要在上了，这个女人被黑鬼肏输了，,以后 ， 这样 视频 不要 在上 了 ， 这个 女人 被 黑鬼 肏输 了 ，,2,0.8656054139137268,
1594277805602894,邦硬,邦硬,2,0.7956380844116211,
1594617067615240,看的老子邦硬！,看 的 老子 邦硬 ！,2,0.892955482006073,
1594048552472590,这个女B大才找黑鬼,这个 女B 大 才 找 黑鬼,2,0.5234532952308655,
1594056076264462,野马和草原那个注定这辈子只能说男上女下,野马 和 草原 那个 注定 这辈子 只能 说 男上女下,2,0.8921554684638977,re0 
1594264605912078,女上男下，爽,女上男下 ， 爽,2,0.5948618054389954,
1594050439189511,美女也知道黑哥鸟大,美女 也 知道 黑 哥 鸟 大,2,0.4118713438510895,
1594054708959235,浪娘门四千都花了，为一百多元钱，累不累,浪娘门 四千 都 花 了 ， 为 一百多 元钱 ， 累不累,2,0.08260851353406906,
1594180303905885,败家的娘门，把家都拆了,败家 的 娘门 ， 把家 都 拆 了,2,0.19483961164951324,
4273672552,女人喝醉了容易被x,女人 喝醉 了 容易 被 x,2,0.5684077143669128,
92738651362,下面一撮毛的人了 还学别人卖萌,下面 一撮 毛 的 人 了 还 学 别人 卖萌,2,0.1523851603269577,
1594192330125342,虎彪老娘门,虎彪 老娘门,2,0.25132229924201965,
1594436727786525,你也来帮我吹吹。,你 也 来 帮 我 吹吹 。,2,0.14346730709075928,re0 
1594093520832525,这女的穿的是黑色的,这 女 的 穿 的 是 黑色 的,2,0.16814802587032318,
1594247534697485,上次帮我吹那个吗    好巧,上次 帮 我 吹 那个 吗       好 巧,2,0.06516648828983307,
1594437983948813,靠恁姨，看类我嗎嘎子邦硬,靠 恁姨 ， 看 类 我 嗎 嘎子 邦硬,2,0.8788012862205505,re0 
1594438125541384,沃-德基尔邦硬,沃-德基尔邦 硬,2,0.15787217020988464,re0 
1594451596898307,最后的话都邦硬了,最后 的 话 都 邦硬 了,2,0.7473592162132263,re0 
1594470137394199,太丑了 丑的我邦邦硬,太 丑 了 丑 的 我 邦邦硬,2,0.3665236830711365,re0 
1594572930497544,勘德沃基尔•邦硬,勘德 沃基尔 •邦硬,2,0.4981914758682251,
1594576218926094,勘德沃基尔 ･ 邦硬,勘德 沃基尔 ･ 邦硬,2,0.8053229451179504,
54737389473,肯定不是处,肯定 不是 处,2,0.15260323882102966,
89919549,我估计你会把我榨干。,我 估计 你 会 把 我 榨干 。,2,0.17095555365085602,
25822974,这种女的娶回家，能让你家一片天都是绿的！别问我怎么知道的,这种 女 的 娶 回家 ， 能 让 你家 一片天 都 是 绿 的 ！ 别问 我 怎么 知道 的,2,0.16035470366477966,
2962500,天天给人舔棒,天天 给 人 舔棒,2,0.5963737964630127,
9378453764,肯定不是处,肯定 不是 处,2,0.15260323882102966,
1594033389731853,不要B脸的女人才跟黑鬼睡觉,不要 B脸 的 女人 才 跟 黑鬼 睡觉,2,0.7076694369316101,
685785,你的意中人好粗,你 的 意中人 好 粗,2,0.11073373258113861,
1594271945179203,这不是邦硬哥嘛,这 不是 邦硬哥 嘛,2,0.20860426127910614,
1594344756860931,邦邦硬,邦邦硬,2,0.44663289189338684,re0 
1594380089863245,邦硬导流成功,邦硬 导流 成功,2,0.7520996332168579,re0 
1594418119906308,看得我鸡邦硬,看得 我 鸡邦硬,2,0.628760576248169,re0 
1594371251634190,帮我吹呗!,帮 我 吹呗 !,2,0.12968750298023224,re0 
41545630,阿娇舔棒,阿娇舔棒,2,0.15260323882102966,
73964672964,舔棒的动作好，销魂,舔棒 的 动作 好 ， 销魂,2,0.6884364485740662,
63895933,看过郭美美舔棒视频,看过 郭美美 舔棒 视频,2,0.5839555859565735,
119922334456,单身不代表闲置,单身 不 代表 闲置,2,0.15061190724372864,
1594354789648398,你不喜欢男人从你后面捅呗，你只喜欢男上女下,你 不 喜欢 男人 从 你 后面 捅呗 ， 你 只 喜欢 男上女下,2,0.8969369530677795,re0 
261378572438925823,李晨：我不要紧的,李晨 ： 我 不要紧 的,2,0.35494112968444824,
1594612263733252,吸完邦硬。,吸完 邦硬 。,2,0.7988872528076172,
6582974826924,你媳妇13真紧,你 媳妇 13 真 紧,2,0.6079123616218567,
1594193199058952,这娘门一笑还挺好看,这 娘门 一 笑 还 挺好 看,2,0.5597602725028992,
1594245170768910,骚娘门，,骚娘 门 ，,2,0.9280300140380859,
1594648640041988,孩子过敏，是你情绪过激吧，老娘门,孩子 过敏 ， 是 你 情绪 过激 吧 ， 老娘门,2,0.16710153222084045,
1594245895912456,司仪还带耳钉就是个娘门,司仪 还 带 耳钉 就是 个 娘门,2,0.3847830295562744,
1594472324602951,老娘门,老娘门,2,0.27351880073547363,re0 
1594599986617348,这娘门我是不敢要怕把老二晃折了,这 娘门 我 是 不敢 要 怕 把 老二 晃 折 了,2,0.6174137592315674,
1594613331150862,没救了这个娘门跟手机也太那个了。无了。,没救 了 这个 娘门 跟 手机 也 太 那个 了 。 无 了 。,2,0.4382813572883606,
1594200674349134,这个司机要还个儿子给这娘门。,这个 司机 要 还 个儿 子 给 这 娘门 。,2,0.17932318150997162,
1594201711702020,一帮骚娘门，哪田荒久了没人耕,一 帮 骚娘 门 ， 哪 田 荒久 了 没 人 耕,2,0.9791719317436218,
1594332488993805,这娘门真能,这 娘门 真能,2,0.4939911663532257,re0 
1594342486793230,欠打的老娘门，。,欠 打的 老娘门 ， 。,2,0.2418709546327591,re0 
1594288987065373,把几八割了变娘门好了,把 几 八 割 了 变 娘门 好了,2,0.8096804022789001,
1594632053744654,也有可能是败家娘门,也 有 可能 是 败家 娘门,2,0.43364980816841125,
1594150327073799,败家娘门,败家 娘门,2,0.500447154045105,
1594178783408131,谁来收了这娘门，天天露胸。,谁 来 收 了 这 娘门 ， 天天 露胸 。,2,0.7444523572921753,
1594281189134403,"败家娘门,鉴定完毕！","败家 娘门 , 鉴定 完毕 ！",2,0.3412685692310333,
1594286537053198,巴西娘门犯规多,巴西 娘门 犯规 多,2,0.5353545546531677,
1594059357828110,肯错头了 那边是留给娘门的,肯 错 头 了 那边 是 留给 娘门 的,2,0.4064595103263855,
1594097079666691,老美娘门精神不正常,老美 娘门 精神 不 正常,2,0.25879669189453125,
1594106077604871,恶心，，娘娘门门，,恶心 ， ， 娘娘 门门 ，,2,0.12552788853645325,
1594107150316547,这娘门不好玩,这 娘门 不 好玩,2,0.5606034994125366,
1594116756817928,这样狠心娘门该令割肉对吗,这样 狠心 娘门 该 令 割肉 对 吗,2,0.4237653911113739,
1594266619280392,虎娘门,虎娘门,2,0.15260323882102966,
112334533,十八还是个处，求破,十八 还 是 个 处 ， 求 破,2,0.2784075140953064,
98326452629834,如果你有处情节，别去俄罗斯小媳妇,如果 你 有 处 情节 ， 别去 俄罗斯 小媳妇,2,0.1145142912864685,
1594634379158531,一听到日本女人的声音我就吉尔邦硬,一 听到 日本 女人 的 声音 我 就 吉尔邦硬,2,0.3676324784755707,
1594058702855175,男抖穷，女抖骚，那个黑妞怎么老抖搂腿,男抖 穷 ， 女 抖骚 ， 那个 黑妞 怎么 老 抖搂 腿,2,0.907975435256958,
82210324,知名的舔棒婊,知名 的 舔棒婊,2,0.0996461808681488,
61125198,可见舔棒技术了得,可见 舔棒 技术 了得,2,0.5978083610534668,
1594283546674190,这不是邦硬哥吗,这 不是 邦硬哥 吗,2,0.19931593537330627,
1594460933944328,说出邦硬哥的心里话,说出 邦硬哥 的 心里话,2,0.14310333132743835,re0 
1594606245926925,看得我鸡儿邦硬～,看得 我 鸡儿邦 硬～,2,0.4639196991920471,
1594393008164871,看到老子邦硬,看到 老子 邦硬,2,0.8979669809341431,re0 
1594033041795075,邦……邦硬?,邦… … 邦硬 ?,2,0.7137219905853271,
1594080270144516,这尼玛给我看的邦邦硬,这 尼玛 给 我 看 的 邦邦硬,2,0.6848129034042358,
1594432423166990,沃德基.邦硬,沃德基 . 邦硬,2,0.8571388721466064,re0 
5834628524682562472,这女主持，越看越恶心呢怎么,这 女 主持 ， 越 看 越 恶心 呢 怎么,2,0.11127554625272751,
6375473254353,先预定50本！金豆嫖🐔，🐒👂按紧娜，🐱歪嘴舔棒，呆📄✖️，欺师灭祖肏晕尽及喝晕尾，不俗公公酱…,先 预定 50 本 ！ 金豆嫖 🐔 ， 🐒 👂 按 紧娜 ， 🐱 歪嘴舔棒 ， 呆📄 ✖️ ， 欺师 灭祖肏 晕尽 及 喝 晕尾 ， 不俗 公公 酱…,2,1.0,
1594051963215879, 来，帮我吹吹。,来 ， 帮 我 吹吹 。,2,0.16856199502944946,
663141834,每次想到小姐姐夜晚饱受折磨！受那么多炮弹的洗礼！好替他们难过啊,每次 想到 小姐姐 夜晚 饱受 折磨 ！ 受 那么 多 炮弹 的 洗礼 ！ 好 替 他们 难过 啊,2,0.15675057470798492,
433225566,T哥赶快把卡戴姍交给我你好好玩大球,T哥 赶快 把 卡戴姍 交给 我 你好 好玩 大球,2,0.130194753408432,
85798236472685,我告诉你们吧，他们俩是性关系！,我 告诉 你们 吧 ， 他们 俩 是 性关系 ！,2,0.3807142972946167,
1594373236675598,那是邦硬哥，什么路人,那 是 邦硬哥 ， 什么 路人,2,0.1076340302824974,re0 
763847,这得在东莞摩擦多少好汉才能练出来啊？向老兵致敬,这 得 在东莞 摩擦 多少 好汉 才能 练 出来 啊 ？ 向 老兵 致敬,2,0.08357075601816177,
9899987,这么多人爱你，没一个能得你，小敏还是处啊,这么 多人 爱你 ， 没 一个 能 得 你 ， 小敏 还 是 处 啊,2,0.49349990487098694,
1594091626610691,这港女，与其说黑人诚实不如说他的个吊石成！,这 港女 ， 与其说 黑人 诚实 不如说 他 的 个 吊石 成 ！,2,0.13489416241645813,
1594264514069517,"敢做敢当真汉子
半路开溜乃娘门
少个零件","敢做敢当 真 汉子
半路 开溜 乃 娘门
少 个 零件",2,0.4901844263076782,
1594278731436036,这娘门真她妈的欠揍，肯定欺负的是老实人,这 娘门 真 她 妈 的 欠揍 ， 肯定 欺负 的 是 老实人,2,0.6452473402023315,
1594330877494279,这娘门弄的不孬,这 娘门 弄 的 不孬,2,0.7046414017677307,re0 
1594061289376787,老娘门了,老娘 门 了,2,0.18243473768234253,re0 
1594069962087437,傻b娘门,傻b 娘门,2,0.14675767719745636,
1594103223006276,日本娘门，高丽逼，中国鸡吧数第一。,日本 娘门 ， 高丽逼 ， 中国 鸡吧数 第一 。,2,0.478584349155426,re0 
1594621123837955,这娘门是个白眼狼，活该！！,这 娘门 是 个 白眼狼 ， 活该 ！ ！,2,0.37548404932022095,
1594092455221251,这娘门好[捂脸]用得,这 娘门 好 [ 捂脸 ] 用 得,2,0.6374817490577698,
1594279556049933,这娘门更年期综合征,这 娘门 更年期 综合征,2,0.325040727853775,
1594292159904788,一看就是唬娘门,一 看 就是 唬娘门,2,0.1505824327468872,
1594591894947848,这娘门我是不敢要啊 怕把老二晃折了,这 娘门 我 是 不敢 要 啊 怕 把 老二 晃 折 了,2,0.61534184217453,
1594190026534979,这娘门有点讨厌,这 娘门 有点 讨厌,2,0.44017288088798523,
1594244987820039,这个臭娘门肉旦一个,这个 臭娘门 肉旦 一个,2,0.5337600111961365,
1594104552386631,几个骚娘门，你们对我唱情歌，我咬你,几个 骚娘 门 ， 你们 对 我 唱情歌 ， 我 咬 你,2,0.9943800568580627,
1594166929524743,本来就娘门说的算,本来 就 娘门 说 的 算,2,0.39795541763305664,
1594239664516099,这娘门不高兴,这 娘门 不 高兴,2,0.47490110993385315,
1594594712607748,这娘门疯了,这 娘门 疯了,2,0.5608126521110535,
1594466166351940,小编的口齿非常伶俐，可以帮我吹吹吗？,小编 的 口齿 非常 伶俐 ， 可以 帮 我 吹吹 吗 ？,2,0.09913896769285202,re0 
1594170072919043,不用问小编是个娘门,不用 问 小编 是 个 娘门,2,0.40190398693084717,
1594181262833678,日本死婆娘门，东子，还有西子哦，,日本 死 婆娘 门 ， 东子 ， 还有 西子哦 ，,2,0.7178901433944702,
1594182639828999,一看就不是过曰子的败家娘门,一 看 就 不是 过 曰 子 的 败家 娘门,2,0.928494930267334,
1594236239320071,又一个被抖音带坏了的外国娘门儿,又 一个 被 抖音 带坏 了 的 外国 娘门儿,2,0.20500867068767548,
1594099502394372,这娘门说话，……,这 娘门 说话 ， … …,2,0.485773503780365,
1594099908039687,要这娘门何用喝点酒都不叫喝，还是女儿好。,要 这 娘门 何用 喝 点 酒都 不 叫 喝 ， 还 是 女儿 好 。,2,0.42411401867866516,
1594265396914183,娘娘门门,娘娘 门门,2,0.11661588400602341,
1594276995926157,傻逼娘门。,傻逼 娘门 。,2,0.32583269476890564,
1594468817743880,两个憨娘门，讨厌,两个 憨娘门 ， 讨厌,2,0.11402927339076996,re0 
1594471724917767,败家的娘门儿,败家 的 娘门儿,2,0.1873900145292282,re0 
1594601769212999,臭娘门又出来,臭娘门 又 出来,2,0.21443457901477814,
1594604139979779,一看这娘门就是吹的高手！,一 看 这 娘门 就是 吹 的 高手 ！,2,0.598906397819519,
1594593057511438,老娘门脑袋被门弄了,老娘 门 脑袋 被 门 弄 了,2,0.38095876574516296,
1594594865033219,娘门当家瞎胡闹,娘门 当家 瞎胡闹,2,0.5246355533599854,
1594600505488392,傻B娘门,傻B 娘门,2,0.14675767719745636,
1594310186562574,垃圾娘门,垃圾 娘门,2,0.37685415148735046,re0 
1594247720240142,这拍电视剧完全是在拍几个骚娘门,这 拍 电视剧 完全 是 在 拍 几个 骚娘门,2,0.9102608561515808,
1594088167530515,这娘门有点二,这 娘门 有点二,2,0.40162181854248047,
1594268686461955,东北老娘门每天叨叨,东北 老娘门 每天 叨叨,2,0.5376907587051392,
1594283311840276,败家娘门,败家 娘门,2,0.500447154045105,
1594615172165661,臭娘门,臭娘门,2,0.3428337574005127,
1594630726509636,败家娘门,败家 娘门,2,0.500447154045105,
77660738,我发誓我没用手天生舔棒的料！,我 发誓 我 没用 手 天 生舔棒 的 料 ！,2,0.11887556314468384,
1594086962897924,再白的女人也有黑的部位，再甜的地方也有咸的部位,再 白 的 女人 也 有 黑 的 部位 ， 再 甜 的 地方 也 有 咸 的 部位,2,0.18397213518619537,
5283652864824,离▌地▌三▌尺▌一▌条▌沟,离▌ 地 ▌ 三 ▌ 尺▌ 一▌条 ▌沟,2,0.08572560548782349,
64827428765284624,离地三尺一条沟,离地 三尺 一条 沟,2,0.13964124023914337,
1594579023675406,勘德沃基尔•邦硬,勘德 沃基尔 •邦硬,2,0.4981914758682251,
1594607436780547,和吉尔•邦硬啥关系？,和 吉尔•邦 硬 啥 关系 ？,2,0.15359798073768616,
1594655044872205,要想🐔儿邦硬，首先顶一顶,要 想 🐔儿 邦硬 ， 首先 顶一顶,2,0.9997764229774475,
1594027501637640,这个女人B瘾大  才嫁黑鬼,这个 女人 B瘾 大   才 嫁 黑鬼,2,0.757394552230835,re0 
1594189733861422,女上男下，就搞定了，！祝福他们！！！,女上男下 ， 就 搞定 了 ， ！ 祝福 他们 ！ ！ ！,2,0.13488127291202545,
1594074855160839,我知道这女的脸皮比她13还黑还厚！,我 知道 这 女 的 脸皮 比 她 13 还 黑 还 厚 ！,2,0.9003259539604187,
1594076498174980,贱女喜欢畜生的黑鸡巴,贱女 喜欢 畜生 的 黑鸡巴,2,0.8831943273544312,
1594080331212877,部分女人喜欢黑人是因为外国的好，外国的大。,部分 女人 喜欢 黑人 是 因为 外国 的 好 ， 外国 的 大 。,2,0.3718913495540619,
638547285472,大嘴舔棒,大 嘴舔棒,2,0.2086939811706543,
472986582658,那你还不赶紧岔开腿,那 你 还 不 赶紧 岔开 腿,2,0.5945228934288025,
1594080643556360,这田螺看得我基邦硬,这 田螺 看得 我 基邦硬,2,0.14586538076400757,
1594268355026957,沃·德基尔邦硬−你们说的都对,沃 · 德基 尔邦 硬− 你们 说 的 都 对,2,0.3652915358543396,
54782356242652942,早晨起来做回爱  强健身体又补钙,早晨 起来 做 回 爱   强健 身体 又 补钙,2,0.2678371071815491,
1594250195610647,🐔儿邦硬,🐔儿 邦硬,2,0.9941309094429016,
1594446461520963,我听的邦硬,我 听 的 邦硬,2,0.8197563886642456,re0 
1594474256109598,龙哥贼6邦硬哥也好玩,龙哥贼 6 邦 硬 哥 也 好玩,2,0.12850160896778107,re0 
94625824628425,视频发一半，老婆段友干,视频 发 一半 ， 老婆 段友干,2,0.2360118180513382,
68636471837,你意思你1.8我也18，，，，，公分哈哈,你 意思 你 1.8 我 也 18 ， ， ， ， ， 公分 哈哈,2,1.0,
1594113409630286,劳资硬是急的邦邦硬,劳资 硬是 急 的 邦邦硬,2,0.5487270951271057,
1594178719064072,你还是不行，看完之后我的🐔也不邦邦硬。,你 还 是 不行 ， 看完 之后 我 的 🐔 也 不 邦邦硬 。,2,0.9955980181694031,
1594629434924039,  勘德沃基尔• 邦硬,勘德沃 基尔• 邦硬,2,0.8371322154998779,
837628,这姑娘长大绝对不是处,这 姑娘 长大 绝对 不是 处,2,0.16310304403305054,
1594425408239630,邦硬,邦硬,2,0.7956380844116211,re0 
1594437405243422,极品，邦硬！,极品 ， 邦硬 ！,2,0.8004598021507263,re0 
